[[32;1;1mINFO[0m] Connection established.
[21:27:46][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 31.80 | Mid: 198.0600 | Sprd: 0.0800
[22:29:52][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -28.11 | Mid: 208.3850 | Sprd: 0.0500
[22:29:53][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -45.00 | Mid: 158.2650 | Sprd: 0.0300
[22:29:53][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -24.60 | Mid: 394.6850 | Sprd: 0.0700
[22:29:53][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -72.96 | Mid: 208.3250 | Sprd: 0.0500
[22:29:54][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -69.48 | Mid: 158.2150 | Sprd: 0.0300
[22:29:54][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -34.80 | Mid: 394.6750 | Sprd: 0.1100
[22:29:54][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -79.84 | Mid: 208.3500 | Sprd: 0.0400
[22:29:55][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 2 | NeutStr: 0 | EMA: -98.28 | Mid: 158.2100 | Sprd: 0.0200
[22:29:55][MSFT] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -43.20 | Mid: 394.7450 | Sprd: 0.1100
[22:29:55][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -71.19 | Mid: 208.3550 | Sprd: 0.0500
[22:29:56][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 3 | NeutStr: 0 | EMA: -98.29 | Mid: 158.3200 | Sprd: 0.0400
[22:29:56][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -34.17 | Mid: 394.7750 | Sprd: 0.1500
[22:29:56][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -36.06 | Mid: 208.4100 | Sprd: 0.0200
[22:29:57][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 4 | NeutStr: 0 | EMA: -98.59 | Mid: 158.2600 | Sprd: 0.0200
[22:29:57][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -25.24 | Mid: 394.7000 | Sprd: 0.1200
[22:29:57][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 6.38 | Mid: 208.4200 | Sprd: 0.0400
[22:29:58][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 5 | NeutStr: 0 | EMA: -68.92 | Mid: 158.2800 | Sprd: 0.0400
[22:29:58][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -7.71 | Mid: 395.0200 | Sprd: 0.0400
[22:29:58][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 51.14 | Mid: 208.4250 | Sprd: 0.0300
[22:29:59][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -25.63 | Mid: 158.2850 | Sprd: 0.0100
[22:29:59][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 1.71 | Mid: 395.0150 | Sprd: 0.0300
[22:29:59][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 75.13 | Mid: 208.4300 | Sprd: 0.0200
[22:30:00][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -7.62 | Mid: 158.2600 | Sprd: 0.0400
[22:30:00][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -4.23 | Mid: 394.9400 | Sprd: 0.0800
[22:30:00][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 98.46 | Mid: 208.4500 | Sprd: 0.0400
[22:30:01][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -18.59 | Mid: 158.2250 | Sprd: 0.0100
[22:30:01][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -22.49 | Mid: 394.8450 | Sprd: 0.0900
[22:30:01][AAPL] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 109.12 | Mid: 208.5700 | Sprd: 0.0400
[22:30:02][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -2.13 | Mid: 158.2500 | Sprd: 0.0400
[22:30:02][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -22.55 | Mid: 394.9300 | Sprd: 0.1000
[22:30:02][AAPL] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 105.73 | Mid: 208.5650 | Sprd: 0.0500
[22:30:03][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 5.56 | Mid: 158.3100 | Sprd: 0.0200
[22:30:03][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -19.15 | Mid: 395.0500 | Sprd: 0.1200
[22:30:03][AAPL] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 3 | NeutStr: 0 | EMA: 115.11 | Mid: 208.6050 | Sprd: 0.0300
[22:30:04][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 13.97 | Mid: 158.3200 | Sprd: 0.0400
[22:30:04][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -20.09 | Mid: 394.9950 | Sprd: 0.1500
[22:30:04][AAPL] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 4 | NeutStr: 0 | EMA: 112.26 | Mid: 208.6050 | Sprd: 0.0300
[22:30:05][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 43.23 | Mid: 158.3300 | Sprd: 0.0400
[22:30:05][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -22.95 | Mid: 394.9200 | Sprd: 0.1400
[22:30:05][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 81.70 | Mid: 208.5150 | Sprd: 0.0500
[22:30:06][AMZN] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 67.40 | Mid: 158.3100 | Sprd: 0.0200
[22:30:06][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -10.57 | Mid: 394.9600 | Sprd: 0.1800
[22:30:06][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 38.86 | Mid: 208.4900 | Sprd: 0.0600
[22:30:07][AMZN] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 81.80 | Mid: 158.3800 | Sprd: 0.0400
[22:30:07][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -13.91 | Mid: 394.9050 | Sprd: 0.1100
[22:30:07][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 25.70 | Mid: 208.4950 | Sprd: 0.0500
[22:30:08][AMZN] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 3 | NeutStr: 0 | EMA: 70.91 | Mid: 158.3050 | Sprd: 0.0100
[22:30:08][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -31.01 | Mid: 394.8600 | Sprd: 0.1200
[22:30:08][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -6.94 | Mid: 208.4900 | Sprd: 0.0600
[22:30:09][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 44.27 | Mid: 158.2950 | Sprd: 0.0100
[22:30:09][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -25.66 | Mid: 394.8900 | Sprd: 0.1400
[22:30:09][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -39.54 | Mid: 208.4350 | Sprd: 0.0700
[22:30:10][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 1.08 | Mid: 158.2850 | Sprd: 0.0100
[22:30:10][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -17.25 | Mid: 394.8600 | Sprd: 0.0800
[22:30:10][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -65.45 | Mid: 208.4100 | Sprd: 0.0400
[22:30:11][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -36.93 | Mid: 158.2500 | Sprd: 0.0200
[22:30:11][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -22.75 | Mid: 394.8650 | Sprd: 0.1500
[22:30:11][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -92.91 | Mid: 208.3450 | Sprd: 0.0500
[22:30:12][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -59.72 | Mid: 158.2650 | Sprd: 0.0300
[22:30:12][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -20.37 | Mid: 394.8650 | Sprd: 0.0900
[22:30:12][AAPL] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -123.96 | Mid: 208.3450 | Sprd: 0.0500
[22:30:13][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -69.31 | Mid: 158.2550 | Sprd: 0.0100
[22:30:13][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -11.38 | Mid: 394.8650 | Sprd: 0.0900
[22:30:13][AAPL] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 2 | NeutStr: 0 | EMA: -132.97 | Mid: 208.3500 | Sprd: 0.0400
[22:30:14][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -54.19 | Mid: 158.2800 | Sprd: 0.0200
[22:30:14][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -5.35 | Mid: 394.9650 | Sprd: 0.1500
[22:30:14][AAPL] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 3 | NeutStr: 0 | EMA: -109.07 | Mid: 208.4150 | Sprd: 0.0700
[22:30:15][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -28.33 | Mid: 158.2800 | Sprd: 0.0200
[22:30:15][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 6.93 | Mid: 394.9700 | Sprd: 0.1400
[22:30:15][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -90.60 | Mid: 208.3850 | Sprd: 0.0700
[22:30:16][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -11.40 | Mid: 158.2600 | Sprd: 0.0200
[22:30:16][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 10.76 | Mid: 394.8700 | Sprd: 0.1400
[22:30:16][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -74.40 | Mid: 208.3050 | Sprd: 0.0500
[22:30:17][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -25.86 | Mid: 158.1900 | Sprd: 0.0400
[22:30:17][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 4.80 | Mid: 394.7500 | Sprd: 0.0800
[22:30:17][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -77.70 | Mid: 208.2200 | Sprd: 0.0400
[22:30:18][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -38.71 | Mid: 158.1750 | Sprd: 0.0100
[22:30:18][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -6.06 | Mid: 394.7150 | Sprd: 0.1300
[22:30:18][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -74.97 | Mid: 208.2250 | Sprd: 0.0500
[22:30:19][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -66.40 | Mid: 158.1650 | Sprd: 0.0300
[22:30:19][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -17.29 | Mid: 394.7250 | Sprd: 0.1100
[22:30:19][AAPL] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -102.97 | Mid: 208.1800 | Sprd: 0.0600
[22:30:20][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -74.95 | Mid: 158.1900 | Sprd: 0.0400
[22:30:20][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -22.36 | Mid: 394.7300 | Sprd: 0.1000
[22:30:20][AAPL] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 2 | NeutStr: 0 | EMA: -116.99 | Mid: 208.0350 | Sprd: 0.0300
[22:30:21][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 2 | NeutStr: 0 | EMA: -77.18 | Mid: 158.1600 | Sprd: 0.0200
[22:30:21][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -26.48 | Mid: 394.7150 | Sprd: 0.1100
[22:30:21][AAPL] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 3 | NeutStr: 0 | EMA: -125.42 | Mid: 207.9950 | Sprd: 0.0500
[22:30:22][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 3 | NeutStr: 0 | EMA: -78.81 | Mid: 158.0550 | Sprd: 0.0100
[22:30:22][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -29.76 | Mid: 394.4650 | Sprd: 0.1500
[22:30:22][AAPL] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 4 | NeutStr: 0 | EMA: -135.17 | Mid: 207.8900 | Sprd: 0.0400
[22:30:23][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 4 | NeutStr: 0 | EMA: -71.19 | Mid: 158.0650 | Sprd: 0.0300
[22:30:23][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -18.16 | Mid: 394.4900 | Sprd: 0.1200
[22:30:23][AAPL] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 5 | NeutStr: 0 | EMA: -136.35 | Mid: 208.0500 | Sprd: 0.0400
[22:30:24][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -48.87 | Mid: 158.1400 | Sprd: 0.0200
[22:30:24][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -8.39 | Mid: 394.5500 | Sprd: 0.1800
[22:30:24][AAPL] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 6 | NeutStr: 0 | EMA: -112.93 | Mid: 208.0900 | Sprd: 0.0400
[22:30:25][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -32.77 | Mid: 158.1600 | Sprd: 0.0200
[22:30:25][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -0.83 | Mid: 394.6550 | Sprd: 0.1300
[22:30:25][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -95.52 | Mid: 208.0850 | Sprd: 0.0300
[22:30:26][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -14.45 | Mid: 158.1700 | Sprd: 0.0400
[22:30:26][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 8.84 | Mid: 394.6500 | Sprd: 0.1200
[22:30:26][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -73.41 | Mid: 208.0650 | Sprd: 0.0500
[22:30:27][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 7.65 | Mid: 158.1600 | Sprd: 0.0200
[22:30:27][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 19.44 | Mid: 394.6400 | Sprd: 0.1000
[22:30:27][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -25.85 | Mid: 208.1050 | Sprd: 0.0100
[22:30:28][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 30.76 | Mid: 158.1850 | Sprd: 0.0100
[22:30:28][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 12.23 | Mid: 394.5400 | Sprd: 0.1200
[22:30:28][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 6.23 | Mid: 208.1800 | Sprd: 0.0600
[22:30:29][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 25.58 | Mid: 158.1550 | Sprd: 0.0300
[22:30:29][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 9.13 | Mid: 394.6350 | Sprd: 0.1500
[22:30:29][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 33.91 | Mid: 208.2700 | Sprd: 0.0200
[22:30:30][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 2.40 | Mid: 158.1200 | Sprd: 0.0200
[22:30:30][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -10.59 | Mid: 394.5750 | Sprd: 0.1300
[22:30:30][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 80.53 | Mid: 208.3050 | Sprd: 0.0500
[22:30:31][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -0.06 | Mid: 158.1350 | Sprd: 0.0300
[22:30:31][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -10.86 | Mid: 394.5950 | Sprd: 0.1100
[22:30:31][AAPL] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 132.30 | Mid: 208.4250 | Sprd: 0.0500
[22:30:32][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 11.81 | Mid: 158.2000 | Sprd: 0.0400
[22:30:32][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 3.32 | Mid: 394.6300 | Sprd: 0.1200
[22:30:32][AAPL] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 145.23 | Mid: 208.3250 | Sprd: 0.0300
[22:30:33][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 0.47 | Mid: 158.1500 | Sprd: 0.0400
[22:30:33][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 10.27 | Mid: 394.6100 | Sprd: 0.1400
[22:30:33][AAPL] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 3 | NeutStr: 0 | EMA: 154.94 | Mid: 208.4050 | Sprd: 0.0500
[22:30:34][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 12.63 | Mid: 158.1800 | Sprd: 0.0400
[22:30:34][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 17.48 | Mid: 394.6200 | Sprd: 0.1400
[22:30:34][AAPL] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 4 | NeutStr: 0 | EMA: 127.27 | Mid: 208.1550 | Sprd: 0.0500
[22:30:35][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 15.98 | Mid: 158.1250 | Sprd: 0.0500
[22:30:35][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 41.07 | Mid: 394.7200 | Sprd: 0.1000
[22:30:35][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 99.14 | Mid: 208.1650 | Sprd: 0.0700
[22:30:36][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 5.72 | Mid: 158.1300 | Sprd: 0.0200
[22:30:36][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 49.18 | Mid: 394.7200 | Sprd: 0.1000
[22:30:36][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 51.34 | Mid: 208.0750 | Sprd: 0.0500
[22:30:37][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -20.26 | Mid: 158.0950 | Sprd: 0.0100
[22:30:37][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 36.97 | Mid: 394.5950 | Sprd: 0.1100
[22:30:38][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 12.78 | Mid: 208.0250 | Sprd: 0.0500
[22:30:38][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -41.60 | Mid: 158.0450 | Sprd: 0.0300
[22:30:38][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 31.10 | Mid: 394.5500 | Sprd: 0.1000
[22:30:39][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -13.38 | Mid: 208.0300 | Sprd: 0.0400
[22:30:39][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -62.33 | Mid: 158.0500 | Sprd: 0.0200
[22:30:39][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 9.86 | Mid: 394.4650 | Sprd: 0.0700
[22:30:40][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -38.37 | Mid: 208.0050 | Sprd: 0.0100
[22:30:40][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 2 | NeutStr: 0 | EMA: -73.54 | Mid: 158.0050 | Sprd: 0.0300
[22:30:40][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -20.10 | Mid: 394.4350 | Sprd: 0.1100
[22:30:41][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -76.75 | Mid: 207.9700 | Sprd: 0.0200
[22:30:41][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 3 | NeutStr: 0 | EMA: -80.22 | Mid: 157.9900 | Sprd: 0.0400
[22:30:41][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -32.49 | Mid: 394.5000 | Sprd: 0.1400
[22:30:42][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -76.35 | Mid: 207.9950 | Sprd: 0.0300
[22:30:42][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 4 | NeutStr: 0 | EMA: -63.44 | Mid: 158.0450 | Sprd: 0.0500
